Genbank.ClusterNum	PKS_KS	PKS_KR	PKS_DH	PKS_ER
Streptomyces_scabiei.GCA_000738695.1.30.dna.genome.fa.45	0	0	0	0
Streptomyces_scabiei.GCA_000738695.1.30.dna.genome.fa.46	0	0	0	0
Streptomyces_scabiei.GCA_000738695.1.30.dna.genome.fa.5	1	1	0	0
Streptomyces_scabiei.GCA_000738695.1.30.dna.genome.fa.6	0	0	0	0
Streptomyces_scabiei.GCA_000738695.1.30.dna.genome.fa.7	0	0	0	0
Streptomyces_scabiei.GCA_000738695.1.30.dna.genome.fa.8	0	0	0	0
Streptomyces_scabiei.GCA_000738695.1.30.dna.genome.fa.9	0	0	0	0
Streptomyces_scabiei_87_22.GCA_000091305.1.30.dna.genome.fa.1	0	0	0	0
Streptomyces_scabiei_87_22.GCA_000091305.1.30.dna.genome.fa.10	0	0	0	0
Streptomyces_scabiei_87_22.GCA_000091305.1.30.dna.genome.fa.11	0	0	0	0
Streptomyces_scabiei_87_22.GCA_000091305.1.30.dna.genome.fa.12	0	0	0	0
Streptomyces_scabiei_87_22.GCA_000091305.1.30.dna.genome.fa.13	0	0	0	0
Streptomyces_scabiei_87_22.GCA_000091305.1.30.dna.genome.fa.14	0	0	0	0
Streptomyces_scabiei_87_22.GCA_000091305.1.30.dna.genome.fa.15	0	0	0	0
Streptomyces_scabiei_87_22.GCA_000091305.1.30.dna.genome.fa.16	0	0	0	0
Streptomyces_scabiei_87_22.GCA_000091305.1.30.dna.genome.fa.17	0	0	0	0
Streptomyces_scabiei_87_22.GCA_000091305.1.30.dna.genome.fa.18	0	0	0	0
Streptomyces_scabiei_87_22.GCA_000091305.1.30.dna.genome.fa.19	1	1	0	0
Streptomyces_scabiei_87_22.GCA_000091305.1.30.dna.genome.fa.2	0	1	0	0
Streptomyces_scabiei_87_22.GCA_000091305.1.30.dna.genome.fa.20	0	0	0	0
Streptomyces_scabiei_87_22.GCA_000091305.1.30.dna.genome.fa.21	0	0	0	0
Streptomyces_scabiei_87_22.GCA_000091305.1.30.dna.genome.fa.22	0	0	0	0
Streptomyces_scabiei_87_22.GCA_000091305.1.30.dna.genome.fa.23	0	0	0	0
Streptomyces_scabiei_87_22.GCA_000091305.1.30.dna.genome.fa.24	1	0	0	0
Streptomyces_scabiei_87_22.GCA_000091305.1.30.dna.genome.fa.25	0	0	0	0
Streptomyces_scabiei_87_22.GCA_000091305.1.30.dna.genome.fa.26	0	0	0	0
Streptomyces_scabiei_87_22.GCA_000091305.1.30.dna.genome.fa.27	0	0	0	0
Streptomyces_scabiei_87_22.GCA_000091305.1.30.dna.genome.fa.28	0	0	0	0
Streptomyces_scabiei_87_22.GCA_000091305.1.30.dna.genome.fa.29	0	0	0	0
Streptomyces_scabiei_87_22.GCA_000091305.1.30.dna.genome.fa.3	0	0	0	0
Streptomyces_scabiei_87_22.GCA_000091305.1.30.dna.genome.fa.30	0	0	0	0
Streptomyces_scabiei_87_22.GCA_000091305.1.30.dna.genome.fa.31	1	0	0	0
Streptomyces_scabiei_87_22.GCA_000091305.1.30.dna.genome.fa.32	3	3	2	3
Streptomyces_scabiei_87_22.GCA_000091305.1.30.dna.genome.fa.33	0	0	0	0
Streptomyces_scabiei_87_22.GCA_000091305.1.30.dna.genome.fa.34	14	13	6	1
Streptomyces_scabiei_87_22.GCA_000091305.1.30.dna.genome.fa.35	0	0	0	0
Streptomyces_scabiei_87_22.GCA_000091305.1.30.dna.genome.fa.36	0	0	0	0
Streptomyces_scabiei_87_22.GCA_000091305.1.30.dna.genome.fa.37	0	0	0	0
Streptomyces_scabiei_87_22.GCA_000091305.1.30.dna.genome.fa.38	0	0	0	0
Streptomyces_scabiei_87_22.GCA_000091305.1.30.dna.genome.fa.39	0	0	0	0
Streptomyces_scabiei_87_22.GCA_000091305.1.30.dna.genome.fa.4	0	0	0	0
Streptomyces_scabiei_87_22.GCA_000091305.1.30.dna.genome.fa.5	0	0	0	0
Streptomyces_scabiei_87_22.GCA_000091305.1.30.dna.genome.fa.6	0	0	0	0
Streptomyces_scabiei_87_22.GCA_000091305.1.30.dna.genome.fa.7	0	0	0	0
Streptomyces_scabiei_87_22.GCA_000091305.1.30.dna.genome.fa.8	0	0	0	0
Streptomyces_scabiei_87_22.GCA_000091305.1.30.dna.genome.fa.9	0	0	0	0
Streptomyces_sp_rsd_27.GCA_000817655.1.30.dna.genome.fa.1	0	0	0	0
Streptomyces_sp_rsd_27.GCA_000817655.1.30.dna.genome.fa.10	0	0	0	0
Streptomyces_sp_rsd_27.GCA_000817655.1.30.dna.genome.fa.11	0	0	0	0
Streptomyces_sp_rsd_27.GCA_000817655.1.30.dna.genome.fa.12	0	0	0	0
Streptomyces_sp_rsd_27.GCA_000817655.1.30.dna.genome.fa.13	0	0	0	0
Streptomyces_sp_rsd_27.GCA_000817655.1.30.dna.genome.fa.14	0	0	0	0
Streptomyces_sp_rsd_27.GCA_000817655.1.30.dna.genome.fa.15	0	0	0	0
Streptomyces_sp_rsd_27.GCA_000817655.1.30.dna.genome.fa.16	0	0	0	0
Streptomyces_sp_rsd_27.GCA_000817655.1.30.dna.genome.fa.17	0	1	0	0
Streptomyces_sp_rsd_27.GCA_000817655.1.30.dna.genome.fa.2	0	0	0	0
Streptomyces_sp_rsd_27.GCA_000817655.1.30.dna.genome.fa.3	0	0	0	0
Streptomyces_sp_rsd_27.GCA_000817655.1.30.dna.genome.fa.4	1	0	0	0
Streptomyces_sp_rsd_27.GCA_000817655.1.30.dna.genome.fa.5	0	0	0	0
Streptomyces_sp_rsd_27.GCA_000817655.1.30.dna.genome.fa.6	0	0	0	0
Streptomyces_sp_rsd_27.GCA_000817655.1.30.dna.genome.fa.7	0	0	0	0
Streptomyces_sp_rsd_27.GCA_000817655.1.30.dna.genome.fa.8	0	0	0	0
Streptomyces_sp_rsd_27.GCA_000817655.1.30.dna.genome.fa.9	1	1	0	0
Streptomyces_sviceus_atcc_29083.GCA_000154965.1.30.dna.genome.fa.1	0	0	0	0
Streptomyces_sviceus_atcc_29083.GCA_000154965.1.30.dna.genome.fa.10	0	0	0	0
Streptomyces_sviceus_atcc_29083.GCA_000154965.1.30.dna.genome.fa.11	0	0	0	0
Streptomyces_sviceus_atcc_29083.GCA_000154965.1.30.dna.genome.fa.12	0	0	0	0
Streptomyces_sviceus_atcc_29083.GCA_000154965.1.30.dna.genome.fa.13	0	0	0	0
Streptomyces_sviceus_atcc_29083.GCA_000154965.1.30.dna.genome.fa.14	0	0	0	0
Streptomyces_sviceus_atcc_29083.GCA_000154965.1.30.dna.genome.fa.15	0	1	0	1
Streptomyces_sviceus_atcc_29083.GCA_000154965.1.30.dna.genome.fa.16	0	0	0	0
Streptomyces_sviceus_atcc_29083.GCA_000154965.1.30.dna.genome.fa.17	0	0	0	0
Streptomyces_sviceus_atcc_29083.GCA_000154965.1.30.dna.genome.fa.18	0	0	0	0
Streptomyces_sviceus_atcc_29083.GCA_000154965.1.30.dna.genome.fa.19	0	0	0	0
Streptomyces_sviceus_atcc_29083.GCA_000154965.1.30.dna.genome.fa.2	0	0	0	0
Streptomyces_sviceus_atcc_29083.GCA_000154965.1.30.dna.genome.fa.20	1	0	1	0
Streptomyces_sviceus_atcc_29083.GCA_000154965.1.30.dna.genome.fa.21	0	0	0	0
Streptomyces_sviceus_atcc_29083.GCA_000154965.1.30.dna.genome.fa.22	0	0	0	0
Streptomyces_sviceus_atcc_29083.GCA_000154965.1.30.dna.genome.fa.23	0	0	0	0
Streptomyces_sviceus_atcc_29083.GCA_000154965.1.30.dna.genome.fa.24	0	0	0	0
Streptomyces_sviceus_atcc_29083.GCA_000154965.1.30.dna.genome.fa.25	0	0	0	0
Streptomyces_sviceus_atcc_29083.GCA_000154965.1.30.dna.genome.fa.26	0	0	0	0
Streptomyces_sviceus_atcc_29083.GCA_000154965.1.30.dna.genome.fa.27	0	0	0	0
Streptomyces_sviceus_atcc_29083.GCA_000154965.1.30.dna.genome.fa.28	0	0	0	0
Streptomyces_sviceus_atcc_29083.GCA_000154965.1.30.dna.genome.fa.3	0	1	0	0
Streptomyces_sviceus_atcc_29083.GCA_000154965.1.30.dna.genome.fa.4	0	0	0	0
Streptomyces_sviceus_atcc_29083.GCA_000154965.1.30.dna.genome.fa.5	0	1	0	0
Streptomyces_sviceus_atcc_29083.GCA_000154965.1.30.dna.genome.fa.6	0	0	0	0
Streptomyces_sviceus_atcc_29083.GCA_000154965.1.30.dna.genome.fa.7	0	0	0	0
Streptomyces_sviceus_atcc_29083.GCA_000154965.1.30.dna.genome.fa.8	0	0	0	0
Streptomyces_sviceus_atcc_29083.GCA_000154965.1.30.dna.genome.fa.9	0	0	0	0
Streptomyces_toyocaensis.GCA_000725125.1.30.dna.genome.fa.1	0	0	0	0
Streptomyces_toyocaensis.GCA_000725125.1.30.dna.genome.fa.10	0	0	0	0
Streptomyces_toyocaensis.GCA_000725125.1.30.dna.genome.fa.11	10	7	4	1
Streptomyces_toyocaensis.GCA_000725125.1.30.dna.genome.fa.12	0	0	0	0
Streptomyces_toyocaensis.GCA_000725125.1.30.dna.genome.fa.13	0	0	0	0
Streptomyces_toyocaensis.GCA_000725125.1.30.dna.genome.fa.14	0	0	0	0
Streptomyces_toyocaensis.GCA_000725125.1.30.dna.genome.fa.15	0	0	0	0
Streptomyces_toyocaensis.GCA_000725125.1.30.dna.genome.fa.16	0	0	0	0
Streptomyces_toyocaensis.GCA_000725125.1.30.dna.genome.fa.17	0	0	0	0
Streptomyces_toyocaensis.GCA_000725125.1.30.dna.genome.fa.18	0	0	0	0
Streptomyces_toyocaensis.GCA_000725125.1.30.dna.genome.fa.19	0	0	0	0
Streptomyces_toyocaensis.GCA_000725125.1.30.dna.genome.fa.2	0	0	0	0
Streptomyces_toyocaensis.GCA_000725125.1.30.dna.genome.fa.20	0	0	0	0
Streptomyces_toyocaensis.GCA_000725125.1.30.dna.genome.fa.21	0	0	0	0
Streptomyces_toyocaensis.GCA_000725125.1.30.dna.genome.fa.22	0	0	0	0
Streptomyces_toyocaensis.GCA_000725125.1.30.dna.genome.fa.23	0	0	0	0
Streptomyces_toyocaensis.GCA_000725125.1.30.dna.genome.fa.24	0	0	0	0
Streptomyces_toyocaensis.GCA_000725125.1.30.dna.genome.fa.25	0	0	0	0
Streptomyces_toyocaensis.GCA_000725125.1.30.dna.genome.fa.26	0	0	0	0
Streptomyces_toyocaensis.GCA_000725125.1.30.dna.genome.fa.27	0	0	0	0
Streptomyces_toyocaensis.GCA_000725125.1.30.dna.genome.fa.28	0	0	0	0
Streptomyces_toyocaensis.GCA_000725125.1.30.dna.genome.fa.29	0	0	0	0
Streptomyces_toyocaensis.GCA_000725125.1.30.dna.genome.fa.3	0	0	0	0
Streptomyces_toyocaensis.GCA_000725125.1.30.dna.genome.fa.30	0	0	0	0
Streptomyces_toyocaensis.GCA_000725125.1.30.dna.genome.fa.4	0	0	0	0
Streptomyces_toyocaensis.GCA_000725125.1.30.dna.genome.fa.5	0	0	0	0
Streptomyces_toyocaensis.GCA_000725125.1.30.dna.genome.fa.6	0	0	0	0
Streptomyces_toyocaensis.GCA_000725125.1.30.dna.genome.fa.7	0	0	0	0
Streptomyces_toyocaensis.GCA_000725125.1.30.dna.genome.fa.8	0	0	0	0
Streptomyces_toyocaensis.GCA_000725125.1.30.dna.genome.fa.9	0	0	0	0
Streptomyces_tsukubaensis_nrrl18488.GCA_000297155.2.30.dna.genome.fa.1	0	0	0	0
Streptomyces_tsukubaensis_nrrl18488.GCA_000297155.2.30.dna.genome.fa.10	0	0	0	0
Streptomyces_tsukubaensis_nrrl18488.GCA_000297155.2.30.dna.genome.fa.11	2	0	0	0
Streptomyces_tsukubaensis_nrrl18488.GCA_000297155.2.30.dna.genome.fa.12	0	0	0	0
Streptomyces_tsukubaensis_nrrl18488.GCA_000297155.2.30.dna.genome.fa.13	0	0	0	0
Streptomyces_tsukubaensis_nrrl18488.GCA_000297155.2.30.dna.genome.fa.14	0	0	0	0
Streptomyces_tsukubaensis_nrrl18488.GCA_000297155.2.30.dna.genome.fa.15	0	0	0	0
Streptomyces_tsukubaensis_nrrl18488.GCA_000297155.2.30.dna.genome.fa.16	0	0	0	0
Streptomyces_tsukubaensis_nrrl18488.GCA_000297155.2.30.dna.genome.fa.17	0	0	0	0
Streptomyces_tsukubaensis_nrrl18488.GCA_000297155.2.30.dna.genome.fa.18	0	0	0	0
Streptomyces_tsukubaensis_nrrl18488.GCA_000297155.2.30.dna.genome.fa.19	2	1	0	0
Streptomyces_tsukubaensis_nrrl18488.GCA_000297155.2.30.dna.genome.fa.2	0	0	0	0
Streptomyces_tsukubaensis_nrrl18488.GCA_000297155.2.30.dna.genome.fa.20	0	0	0	0
Streptomyces_tsukubaensis_nrrl18488.GCA_000297155.2.30.dna.genome.fa.21	0	0	0	0
Streptomyces_tsukubaensis_nrrl18488.GCA_000297155.2.30.dna.genome.fa.22	0	0	0	0
Streptomyces_tsukubaensis_nrrl18488.GCA_000297155.2.30.dna.genome.fa.23	3	3	0	0
Streptomyces_tsukubaensis_nrrl18488.GCA_000297155.2.30.dna.genome.fa.24	0	0	0	0
Streptomyces_tsukubaensis_nrrl18488.GCA_000297155.2.30.dna.genome.fa.25	0	0	0	0
Streptomyces_tsukubaensis_nrrl18488.GCA_000297155.2.30.dna.genome.fa.26	0	0	0	0
Streptomyces_tsukubaensis_nrrl18488.GCA_000297155.2.30.dna.genome.fa.27	0	0	0	0
Streptomyces_tsukubaensis_nrrl18488.GCA_000297155.2.30.dna.genome.fa.28	0	0	0	0
Streptomyces_tsukubaensis_nrrl18488.GCA_000297155.2.30.dna.genome.fa.29	0	0	0	0
Streptomyces_tsukubaensis_nrrl18488.GCA_000297155.2.30.dna.genome.fa.3	0	0	0	0
Streptomyces_tsukubaensis_nrrl18488.GCA_000297155.2.30.dna.genome.fa.30	0	0	0	0
Streptomyces_tsukubaensis_nrrl18488.GCA_000297155.2.30.dna.genome.fa.31	0	0	0	0
Streptomyces_tsukubaensis_nrrl18488.GCA_000297155.2.30.dna.genome.fa.32	0	0	0	0
Streptomyces_tsukubaensis_nrrl18488.GCA_000297155.2.30.dna.genome.fa.33	0	0	0	0
Streptomyces_tsukubaensis_nrrl18488.GCA_000297155.2.30.dna.genome.fa.34	0	0	0	0
Streptomyces_tsukubaensis_nrrl18488.GCA_000297155.2.30.dna.genome.fa.35	0	0	0	0
Streptomyces_tsukubaensis_nrrl18488.GCA_000297155.2.30.dna.genome.fa.36	2	2	1	1
Streptomyces_tsukubaensis_nrrl18488.GCA_000297155.2.30.dna.genome.fa.37	0	0	0	0
Streptomyces_tsukubaensis_nrrl18488.GCA_000297155.2.30.dna.genome.fa.38	2	0	0	0
Streptomyces_tsukubaensis_nrrl18488.GCA_000297155.2.30.dna.genome.fa.39	0	0	0	0
Streptomyces_tsukubaensis_nrrl18488.GCA_000297155.2.30.dna.genome.fa.4	1	1	0	0
Streptomyces_tsukubaensis_nrrl18488.GCA_000297155.2.30.dna.genome.fa.40	3	2	0	0
Streptomyces_tsukubaensis_nrrl18488.GCA_000297155.2.30.dna.genome.fa.41	0	0	0	0
Streptomyces_tsukubaensis_nrrl18488.GCA_000297155.2.30.dna.genome.fa.42	0	0	0	0
Streptomyces_tsukubaensis_nrrl18488.GCA_000297155.2.30.dna.genome.fa.43	0	0	0	0
Streptomyces_tsukubaensis_nrrl18488.GCA_000297155.2.30.dna.genome.fa.44	0	0	0	0
Streptomyces_tsukubaensis_nrrl18488.GCA_000297155.2.30.dna.genome.fa.45	0	0	0	0
Streptomyces_tsukubaensis_nrrl18488.GCA_000297155.2.30.dna.genome.fa.46	0	0	0	0
Streptomyces_tsukubaensis_nrrl18488.GCA_000297155.2.30.dna.genome.fa.47	2	1	1	1
Streptomyces_tsukubaensis_nrrl18488.GCA_000297155.2.30.dna.genome.fa.48	0	0	0	0
Streptomyces_tsukubaensis_nrrl18488.GCA_000297155.2.30.dna.genome.fa.49	9	9	9	5
Streptomyces_tsukubaensis_nrrl18488.GCA_000297155.2.30.dna.genome.fa.5	0	0	0	0
Streptomyces_tsukubaensis_nrrl18488.GCA_000297155.2.30.dna.genome.fa.50	0	0	0	0
Streptomyces_tsukubaensis_nrrl18488.GCA_000297155.2.30.dna.genome.fa.6	0	0	0	0
Streptomyces_tsukubaensis_nrrl18488.GCA_000297155.2.30.dna.genome.fa.7	0	0	0	0
Streptomyces_tsukubaensis_nrrl18488.GCA_000297155.2.30.dna.genome.fa.8	0	0	0	0
Streptomyces_tsukubaensis_nrrl18488.GCA_000297155.2.30.dna.genome.fa.9	0	0	0	0
Streptomyces_turgidiscabies_car8.GCA_000331005.1.30.dna.genome.fa.1	0	0	0	0
Streptomyces_turgidiscabies_car8.GCA_000331005.1.30.dna.genome.fa.10	0	0	0	0
Streptomyces_turgidiscabies_car8.GCA_000331005.1.30.dna.genome.fa.11	0	0	0	0
Streptomyces_turgidiscabies_car8.GCA_000331005.1.30.dna.genome.fa.12	0	0	0	0
Streptomyces_turgidiscabies_car8.GCA_000331005.1.30.dna.genome.fa.13	0	0	0	0
Streptomyces_turgidiscabies_car8.GCA_000331005.1.30.dna.genome.fa.14	0	0	0	0
Streptomyces_turgidiscabies_car8.GCA_000331005.1.30.dna.genome.fa.15	0	0	0	0
Streptomyces_turgidiscabies_car8.GCA_000331005.1.30.dna.genome.fa.16	0	0	0	0
Streptomyces_turgidiscabies_car8.GCA_000331005.1.30.dna.genome.fa.17	0	0	0	0
Streptomyces_turgidiscabies_car8.GCA_000331005.1.30.dna.genome.fa.18	0	0	0	0
Streptomyces_turgidiscabies_car8.GCA_000331005.1.30.dna.genome.fa.19	0	0	0	0
Streptomyces_turgidiscabies_car8.GCA_000331005.1.30.dna.genome.fa.2	0	0	0	0
Streptomyces_turgidiscabies_car8.GCA_000331005.1.30.dna.genome.fa.20	0	0	0	0
Streptomyces_turgidiscabies_car8.GCA_000331005.1.30.dna.genome.fa.21	0	0	0	0
Streptomyces_turgidiscabies_car8.GCA_000331005.1.30.dna.genome.fa.22	0	0	0	0
Streptomyces_turgidiscabies_car8.GCA_000331005.1.30.dna.genome.fa.23	5	3	3	0
Streptomyces_turgidiscabies_car8.GCA_000331005.1.30.dna.genome.fa.24	0	0	0	0
Streptomyces_turgidiscabies_car8.GCA_000331005.1.30.dna.genome.fa.25	0	0	0	0
Streptomyces_turgidiscabies_car8.GCA_000331005.1.30.dna.genome.fa.26	0	0	0	0
Streptomyces_turgidiscabies_car8.GCA_000331005.1.30.dna.genome.fa.27	0	0	0	0
Streptomyces_turgidiscabies_car8.GCA_000331005.1.30.dna.genome.fa.28	0	0	0	0
Streptomyces_turgidiscabies_car8.GCA_000331005.1.30.dna.genome.fa.29	0	0	0	0
Streptomyces_turgidiscabies_car8.GCA_000331005.1.30.dna.genome.fa.3	0	0	0	0
Streptomyces_turgidiscabies_car8.GCA_000331005.1.30.dna.genome.fa.30	0	1	0	0
Streptomyces_turgidiscabies_car8.GCA_000331005.1.30.dna.genome.fa.31	0	0	0	0
Streptomyces_turgidiscabies_car8.GCA_000331005.1.30.dna.genome.fa.32	1	1	1	0
Streptomyces_turgidiscabies_car8.GCA_000331005.1.30.dna.genome.fa.33	0	0	0	1
Streptomyces_turgidiscabies_car8.GCA_000331005.1.30.dna.genome.fa.34	0	0	0	0
Streptomyces_turgidiscabies_car8.GCA_000331005.1.30.dna.genome.fa.35	2	2	0	1
Streptomyces_turgidiscabies_car8.GCA_000331005.1.30.dna.genome.fa.36	0	0	0	0
Streptomyces_turgidiscabies_car8.GCA_000331005.1.30.dna.genome.fa.37	1	1	0	0
Streptomyces_turgidiscabies_car8.GCA_000331005.1.30.dna.genome.fa.38	0	0	0	0
Streptomyces_turgidiscabies_car8.GCA_000331005.1.30.dna.genome.fa.39	0	0	0	0
Streptomyces_turgidiscabies_car8.GCA_000331005.1.30.dna.genome.fa.4	0	0	0	0
Streptomyces_turgidiscabies_car8.GCA_000331005.1.30.dna.genome.fa.40	0	0	0	0
Streptomyces_turgidiscabies_car8.GCA_000331005.1.30.dna.genome.fa.5	0	0	0	0
Streptomyces_turgidiscabies_car8.GCA_000331005.1.30.dna.genome.fa.6	0	0	0	0
Streptomyces_turgidiscabies_car8.GCA_000331005.1.30.dna.genome.fa.7	0	0	0	0
Streptomyces_turgidiscabies_car8.GCA_000331005.1.30.dna.genome.fa.8	0	0	0	0
Streptomyces_turgidiscabies_car8.GCA_000331005.1.30.dna.genome.fa.9	0	0	0	0
Streptomyces_variegatus.GCA_000955965.1.30.dna.genome.fa.1	0	0	0	0
Streptomyces_variegatus.GCA_000955965.1.30.dna.genome.fa.10	0	1	0	0
Streptomyces_variegatus.GCA_000955965.1.30.dna.genome.fa.11	0	0	0	0
Streptomyces_variegatus.GCA_000955965.1.30.dna.genome.fa.12	0	0	0	0
Streptomyces_variegatus.GCA_000955965.1.30.dna.genome.fa.13	0	0	0	0
Streptomyces_variegatus.GCA_000955965.1.30.dna.genome.fa.14	0	0	0	0
Streptomyces_variegatus.GCA_000955965.1.30.dna.genome.fa.15	0	0	0	0
Streptomyces_variegatus.GCA_000955965.1.30.dna.genome.fa.16	0	0	0	0
Streptomyces_variegatus.GCA_000955965.1.30.dna.genome.fa.17	0	0	0	0
Streptomyces_variegatus.GCA_000955965.1.30.dna.genome.fa.18	0	0	0	0
Streptomyces_variegatus.GCA_000955965.1.30.dna.genome.fa.19	3	2	0	1
Streptomyces_variegatus.GCA_000955965.1.30.dna.genome.fa.2	1	1	1	0
Streptomyces_variegatus.GCA_000955965.1.30.dna.genome.fa.20	0	0	0	0
Streptomyces_variegatus.GCA_000955965.1.30.dna.genome.fa.21	0	0	0	0
Streptomyces_variegatus.GCA_000955965.1.30.dna.genome.fa.22	0	1	0	1
Streptomyces_variegatus.GCA_000955965.1.30.dna.genome.fa.23	0	0	0	0
Streptomyces_variegatus.GCA_000955965.1.30.dna.genome.fa.24	0	0	0	0
Streptomyces_variegatus.GCA_000955965.1.30.dna.genome.fa.25	0	0	0	0
Streptomyces_variegatus.GCA_000955965.1.30.dna.genome.fa.26	0	0	0	0
Streptomyces_variegatus.GCA_000955965.1.30.dna.genome.fa.27	0	0	0	0
Streptomyces_variegatus.GCA_000955965.1.30.dna.genome.fa.28	0	0	0	0
Streptomyces_variegatus.GCA_000955965.1.30.dna.genome.fa.29	1	1	0	0
Streptomyces_variegatus.GCA_000955965.1.30.dna.genome.fa.3	0	0	0	0
Streptomyces_variegatus.GCA_000955965.1.30.dna.genome.fa.30	0	0	0	0
Streptomyces_variegatus.GCA_000955965.1.30.dna.genome.fa.31	0	0	0	0
Streptomyces_variegatus.GCA_000955965.1.30.dna.genome.fa.32	0	0	0	0
Streptomyces_variegatus.GCA_000955965.1.30.dna.genome.fa.33	0	0	0	0
Streptomyces_variegatus.GCA_000955965.1.30.dna.genome.fa.34	0	0	0	0
Streptomyces_variegatus.GCA_000955965.1.30.dna.genome.fa.4	0	0	0	0
Streptomyces_variegatus.GCA_000955965.1.30.dna.genome.fa.5	0	0	0	0
Streptomyces_variegatus.GCA_000955965.1.30.dna.genome.fa.6	0	0	0	0
Streptomyces_variegatus.GCA_000955965.1.30.dna.genome.fa.7	1	0	0	0
Streptomyces_variegatus.GCA_000955965.1.30.dna.genome.fa.8	0	1	0	0
Streptomyces_variegatus.GCA_000955965.1.30.dna.genome.fa.9	0	0	0	0
Streptomyces_venezuelae_atcc_10712.GCA_000253235.1.30.dna.genome.fa.1	0	0	0	0
Streptomyces_venezuelae_atcc_10712.GCA_000253235.1.30.dna.genome.fa.10	0	0	0	0
Streptomyces_venezuelae_atcc_10712.GCA_000253235.1.30.dna.genome.fa.11	0	0	0	0
Streptomyces_venezuelae_atcc_10712.GCA_000253235.1.30.dna.genome.fa.12	0	0	0	0
Streptomyces_venezuelae_atcc_10712.GCA_000253235.1.30.dna.genome.fa.13	0	0	0	0
Streptomyces_venezuelae_atcc_10712.GCA_000253235.1.30.dna.genome.fa.14	0	0	0	0
Streptomyces_venezuelae_atcc_10712.GCA_000253235.1.30.dna.genome.fa.15	0	0	0	0
Streptomyces_venezuelae_atcc_10712.GCA_000253235.1.30.dna.genome.fa.16	0	0	0	0
Streptomyces_venezuelae_atcc_10712.GCA_000253235.1.30.dna.genome.fa.17	0	0	0	0
Streptomyces_venezuelae_atcc_10712.GCA_000253235.1.30.dna.genome.fa.18	0	0	0	0
Streptomyces_venezuelae_atcc_10712.GCA_000253235.1.30.dna.genome.fa.19	0	0	0	0
Streptomyces_venezuelae_atcc_10712.GCA_000253235.1.30.dna.genome.fa.2	0	0	0	0
Streptomyces_venezuelae_atcc_10712.GCA_000253235.1.30.dna.genome.fa.20	0	0	0	0
Streptomyces_venezuelae_atcc_10712.GCA_000253235.1.30.dna.genome.fa.21	0	0	0	0
Streptomyces_venezuelae_atcc_10712.GCA_000253235.1.30.dna.genome.fa.22	0	0	0	0
Streptomyces_venezuelae_atcc_10712.GCA_000253235.1.30.dna.genome.fa.23	0	0	0	0
Streptomyces_venezuelae_atcc_10712.GCA_000253235.1.30.dna.genome.fa.24	2	1	0	0
Streptomyces_venezuelae_atcc_10712.GCA_000253235.1.30.dna.genome.fa.25	0	0	0	0
Streptomyces_venezuelae_atcc_10712.GCA_000253235.1.30.dna.genome.fa.26	0	0	0	0
Streptomyces_venezuelae_atcc_10712.GCA_000253235.1.30.dna.genome.fa.27	0	0	0	0
Streptomyces_venezuelae_atcc_10712.GCA_000253235.1.30.dna.genome.fa.28	0	0	0	0
Streptomyces_venezuelae_atcc_10712.GCA_000253235.1.30.dna.genome.fa.29	0	0	0	0
Streptomyces_venezuelae_atcc_10712.GCA_000253235.1.30.dna.genome.fa.3	2	1	0	0
Streptomyces_venezuelae_atcc_10712.GCA_000253235.1.30.dna.genome.fa.30	0	0	0	0
Streptomyces_venezuelae_atcc_10712.GCA_000253235.1.30.dna.genome.fa.31	0	0	0	0
Streptomyces_venezuelae_atcc_10712.GCA_000253235.1.30.dna.genome.fa.32	0	0	0	0
Streptomyces_venezuelae_atcc_10712.GCA_000253235.1.30.dna.genome.fa.33	0	0	0	0
Streptomyces_venezuelae_atcc_10712.GCA_000253235.1.30.dna.genome.fa.34	0	0	0	0
Streptomyces_venezuelae_atcc_10712.GCA_000253235.1.30.dna.genome.fa.4	0	0	0	0
Streptomyces_venezuelae_atcc_10712.GCA_000253235.1.30.dna.genome.fa.5	0	0	0	0
Streptomyces_venezuelae_atcc_10712.GCA_000253235.1.30.dna.genome.fa.6	0	0	0	0
Streptomyces_venezuelae_atcc_10712.GCA_000253235.1.30.dna.genome.fa.7	0	0	0	0
Streptomyces_venezuelae_atcc_10712.GCA_000253235.1.30.dna.genome.fa.8	0	0	0	0
Streptomyces_venezuelae_atcc_10712.GCA_000253235.1.30.dna.genome.fa.9	0	0	0	0
Streptomyces_vietnamensis.GCA_000830005.1.30.dna.genome.fa.1	0	0	0	0
Streptomyces_vietnamensis.GCA_000830005.1.30.dna.genome.fa.10	0	0	0	0
Streptomyces_vietnamensis.GCA_000830005.1.30.dna.genome.fa.11	0	0	0	0
Streptomyces_vietnamensis.GCA_000830005.1.30.dna.genome.fa.12	0	0	0	0
Streptomyces_vietnamensis.GCA_000830005.1.30.dna.genome.fa.13	0	0	0	0
Streptomyces_vietnamensis.GCA_000830005.1.30.dna.genome.fa.14	0	0	0	0
Streptomyces_vietnamensis.GCA_000830005.1.30.dna.genome.fa.15	0	0	0	0
Streptomyces_vietnamensis.GCA_000830005.1.30.dna.genome.fa.16	0	0	0	0
Streptomyces_vietnamensis.GCA_000830005.1.30.dna.genome.fa.17	0	0	0	0
Streptomyces_vietnamensis.GCA_000830005.1.30.dna.genome.fa.18	0	0	0	0
